ts,equity
2025-08-27T04:42:06.063063+00:00,143.21
2025-08-27T04:48:06.141071+00:00,143.21
2025-08-27T04:54:06.429317+00:00,143.21
2025-08-27T05:00:07.496800+00:00,143.21
2025-08-27T05:06:06.089526+00:00,143.21
2025-08-27T05:23:07.189042+00:00,143.21
2025-08-27T05:29:06.144512+00:00,143.04
2025-08-27T05:35:06.768184+00:00,143.07
2025-08-27T05:47:07.280453+00:00,143.04
2025-08-27T05:53:06.071902+00:00,143.13
2025-08-27T05:59:06.083043+00:00,142.93
2025-08-27T06:05:06.693527+00:00,142.88
2025-08-27T06:17:07.069708+00:00,143.05
2025-08-27T06:23:06.413584+00:00,142.95
2025-08-27T06:29:06.131385+00:00,143.14
2025-08-27T06:34:06.104622+00:00,143.23
2025-08-27T06:39:06.416569+00:00,143.19
2025-08-27T06:45:06.805696+00:00,143.03
2025-08-27T06:51:06.393756+00:00,142.90
2025-08-27T06:56:06.177650+00:00,142.83
2025-08-27T07:02:06.147018+00:00,142.87
2025-08-27T07:08:06.120966+00:00,142.75
2025-08-27T07:14:06.345062+00:00,142.81
2025-08-27T07:20:06.362537+00:00,142.65
2025-08-27T07:25:06.673263+00:00,142.56
2025-08-27T07:31:06.143133+00:00,142.51
2025-08-27T07:37:06.142095+00:00,142.61
2025-08-27T07:42:06.097391+00:00,142.48
2025-08-27T07:47:06.206548+00:00,142.75
2025-08-27T07:53:06.106677+00:00,142.83
2025-08-27T07:58:06.227118+00:00,142.77
2025-08-27T08:04:06.378020+00:00,142.95
2025-08-27T08:10:06.586268+00:00,142.89
2025-08-27T08:15:06.779939+00:00,142.81
2025-08-27T08:20:06.614043+00:00,142.78
2025-08-27T08:26:06.176729+00:00,142.74
2025-08-27T08:32:06.157678+00:00,142.71
2025-08-27T08:38:06.080459+00:00,142.77
2025-08-27T08:43:06.061669+00:00,142.76
2025-08-27T08:48:06.160712+00:00,142.69
2025-08-27T09:02:07.902079+00:00,143.09
2025-08-27T09:07:06.381753+00:00,143.32
2025-08-27T09:12:06.317688+00:00,143.25
2025-08-27T09:17:06.108321+00:00,143.30
2025-08-27T09:23:06.092189+00:00,143.42
2025-08-27T09:28:06.115886+00:00,143.33
2025-08-27T09:34:06.145872+00:00,143.53
2025-08-27T09:40:06.543837+00:00,143.34
2025-08-27T09:45:06.613106+00:00,143.29
2025-08-27T09:51:06.409044+00:00,143.36
2025-08-27T09:56:06.119255+00:00,143.24
2025-08-27T10:02:06.139781+00:00,143.29
2025-08-27T10:17:07.100971+00:00,143.49
2025-08-27T10:23:06.229618+00:00,143.43
2025-08-27T10:28:06.424465+00:00,143.46
2025-08-27T10:34:06.108657+00:00,143.34
2025-08-27T10:40:06.741825+00:00,143.17
2025-08-27T10:45:06.869414+00:00,143.24
2025-08-27T10:51:06.202172+00:00,143.29
2025-08-27T10:57:06.147330+00:00,143.34
2025-08-27T11:03:06.079977+00:00,143.37
2025-08-27T11:17:07.217976+00:00,143.50
2025-08-27T11:22:06.276357+00:00,143.45
2025-08-27T11:27:06.104711+00:00,143.38
2025-08-27T11:33:06.328555+00:00,143.42
2025-08-27T11:38:06.126575+00:00,143.46
2025-08-27T11:44:06.347729+00:00,143.46
2025-08-27T11:49:06.149337+00:00,143.49
2025-08-27T12:02:08.147546+00:00,143.57
2025-08-27T12:08:06.130607+00:00,143.29
2025-08-27T12:13:06.183004+00:00,143.18
2025-08-27T12:19:06.352997+00:00,143.11
2025-08-27T12:24:06.198784+00:00,143.17
2025-08-27T12:30:06.711222+00:00,143.11
2025-08-27T12:35:06.596186+00:00,143.21
2025-08-27T12:41:06.143602+00:00,143.08
2025-08-27T12:47:06.243681+00:00,143.18
2025-08-27T12:53:06.181356+00:00,143.17
2025-08-27T12:58:06.188537+00:00,143.31
2025-08-27T13:03:06.982357+00:00,143.32
2025-08-27T13:08:06.169957+00:00,143.21
2025-08-27T13:14:06.157720+00:00,143.16
2025-08-27T13:20:06.646655+00:00,143.14
2025-08-27T13:26:06.644124+00:00,143.11
2025-08-27T13:31:06.225933+00:00,142.87
2025-08-27T13:36:06.123723+00:00,142.94
2025-08-27T13:42:06.411379+00:00,143.21
2025-08-27T13:48:06.216252+00:00,143.54
2025-08-27T13:53:06.197254+00:00,143.29
2025-08-27T13:58:06.481332+00:00,143.35
2025-08-27T14:04:06.974100+00:00,143.23
2025-08-27T14:17:07.275493+00:00,143.32
2025-08-27T14:23:06.675799+00:00,143.40
2025-08-27T14:28:06.136200+00:00,143.52
2025-08-27T14:34:06.137642+00:00,143.28
2025-08-27T14:40:06.762152+00:00,143.28
2025-08-27T14:45:06.849463+00:00,143.28
